Artist,Title,Found on Spotify?,Spotify URI,Corrections
Honeyslide,DRIPPIN,Yes,spotify:track:5zVSmzchg13UVt1FKNMMF2,
2219lee,HAKEEM DRILL! (Feat. Mali Smith & Cash Cobain),Yes,,
Ojerime,Kids With Depression (Drowning),Yes,,
38 X Alz (YMN),Gifted,Yes,,
Elysia Crampton,Sword,Yes,,
KwolleM,Fenchurch St,Yes,spotify:track:2q3pJArtF7hm4tSCjkoOmC,
Ativan Corea,12,Yes,,
"WestsideGunn, Stove God Cooks",Jose Canseco  ,Yes,,
500,Ariana X Echoing Green,Yes,,
Ofb Sj,Choppa (500 K-Trap Again Vip),Yes,,
Enchanting,What Happened To Virgil (Freestyle),Yes,,
Brent Faiyaz,Clouded,Yes,spotify:track:2J6OF7CkpdQGSfm1wdclqn,
Drake,My Side,Yes,spotify:track:4alHkxxwAhvoGg3dJCATKV,
N*E*R*D,Bobby James,Yes,,
Potter Paper,Too Much Years,Yes,spotify:track:64l7oOEa5i9JEE31hE3kfQ,
Jawnino,It's Cold Out (Extended Mix),Yes,spotify:track:4asp5AAvCxTpFrL6y08id7,
meanwhile.in.texas,Endless Melancholy,Yes,,
World Music,Cloudhopper,Yes,,
DC,Paro(noia),Yes,,
Poemme,The North Wind Approaches,Yes,spotify:track:0G8jQb0wNaKYSz9fXNJqBh,
Nina Simone,The Desperate Ones,Yes,spotify:track:5rp0fXPhQ8ZuQ2GYrBPata,
500,Ovo Slide,Yes,,
Dj Bake,Break Yo Back 2021,Yes,,
454,4 Real,Yes,spotify:track:36p1VnHutjbdy9m7E18yeP,
"Kučka, Mssingno",Ascension (Mssingno Remix),Yes,spotify:track:7JNeGRETFjiEfWqrVxXu4c,
Sarah Ogan Gunning,"May I Go With You, Johnny?",Yes,spotify:track:1eJaHNMJNYpWnmFth5ScWJ,
Section Leaders Of The Saint Peter's Choir,What Wondrous Love Is This,Yes,,
HTRK,You Know How To Make Me Happy,Yes,spotify:track:5vhUjS77gwELXntXaOfjp1,
Coil,Rosa Decidua,Yes,spotify:track:5gVUwpJZhP2s2brW0v5sLU,
The Carpenters,Calling Occupants Of Interplanetary Craft,Yes,,
La Traviesa,ATAQUE RASTA DJ EL CUERVO,Yes,,
"Mobb Deep, General G",Can't Get Enough Of It,Yes,,
Gloom,Death Earth,Yes,,
Duster,Arlington Sunset,Yes,,
Church Of Misery,El Padrino,Yes,spotify:track:1iUzZHc4Nt3BwwxnopSI92,
Smog,To Be Of Use,Yes,spotify:track:1r4SAL6napZnBVB4A6FvxO,
Talk Talk,April 5th,Yes,spotify:track:5E6jR1iAQEHGgNro36PwPp,
"Shyheim, The Rugged Child",One's 4 Da Money,Yes,spotify:track:5qIWkCo5aG6eq00s2qWYHV,
Pusha T,Brambleton,Yes,spotify:track:7qQMtg44hxQ0ga7NhyyNxR,
Trouble Books,Shaky Science,Yes,,
Sarah Ogan Gunning,Christ Was A Wayworn Traveler ,Yes,spotify:track:1i2a19bYRHzHE5krZDztK5,
Lindsey Buckingham,Countdown,Yes,spotify:track:3s9FRQEyUJoOsijNGiOTQQ,
The Magnetic Fields,No One Will Ever Love You,Yes,spotify:track:3dBkhiRGJcrxeDmailKxvT,
jjjacob,List Of Fallen Angels ,Yes,spotify:track:0LyjF6lxkU90DlKzDMpceY,
Bogdan Raczynski,Eadld,Yes,spotify:track:01zNtRTxVBfqCM3fdZlbZM,
Pelle Rock,TBT Join Me Nana 100,Yes,,
Lindsey Buckingham,Trouble,Yes,spotify:track:04ijIUVdT4Qy1SBWFUPROY,
Raphael,Que Tal Te Va Sin Mi,Yes,spotify:track:3bzKJvnsAsijgouxUBV5IV,
Tumy,Is This Love,Yes,,
Shawny Binladen,Grinchstas & Strippers,Yes,,
Highwaymen,Silver Stallion,Yes,spotify:track:6ivUoajqXRNVIyEGhRkucw,
Brbko,Shrek 0 (Freestyle),Yes,,
G0BG,D0WN,Yes,,
Bar Italia,Saint Will Miss,Yes,,
"42 Dugg, EST Gee",Free The Shiners,Yes,spotify:track:7f0jidOh8lBPZRZpANOEER,
Intentionally Cold,Wednesday’s Child,Yes,,
Yameii Online,Stargirl,Yes,spotify:track:02hfam0ca3PMHbzFhGfFVZ,
Brotherhood,Coors Remix,Yes,,
Double Virgo,hardcore hex,Yes,spotify:track:3BrP0pHN2gydbAG2UsEGT5,
Voldy Boyo,Sinnign,Yes,,
Harry Nilsson,He Needs Me,Yes,spotify:track:0tws70SKfukHKjXpI1RQ14,
Kyle,On Wilson St. (Feat. Miriamdola),Yes,,
El Amor,Julio Iglesias,Yes,,
Jocelyn Pook,Masked Ball (1999 Extended Mix),Yes,spotify:track:2P9g8PWaeRkyAzvjfIEEKU,
Current 93,The Bloodbells Chime,Yes,spotify:track:7qKDIIaXxV2Yym1kWRhpGT,
Coil,At The Heart Of It All,Yes,spotify:track:5BPyDXgEKe3PgEvsZkZiaq,
Current 93,The Bench And The Fetch,Yes,spotify:track:5wfRVghR7Phr8mMdpp7PAd,
Jimmy Carter and Dallas County Green,A Night of Love,Yes,spotify:track:4czm8t4K9Ljyja5PSHvvYp,
Current 93,Idumæa [Ft. Shirley Collins],Yes,,
Coil,Amber Rain,Yes,spotify:track:6msIUbQjK5IQIxTdd6EfmU,
"Einstürzende Neubauten, Adrian Sherwood",Yü-Gung,Yes,,
Vile Gash,Nightmare In A Damaged Brain,Yes,,
The Gerogerigegege,ゲロゲリゲゲゲ / The Gerogerigegege,Yes,,
The Gerogerigegege,Sexual Behaviour In The Human Male,Yes,,
Stina Nordenstam,So Lee,Yes,spotify:track:0FMSQHEht0EzEDwvEQHYrx,
Raw Nerve,Gas Can,Yes,,
Controlled Bleeding,Confirmation Part Two - Germany,Yes,,
Current 93,Bind Your Tortoise Mouth,Yes,,
Cord Of Life,Sayanora,Yes,,
The Durutti Column,Messidor,Yes,spotify:track:5lfUP4paSIaVBsR81ZzSr8,
Early B,Imitator,Yes,spotify:track:2fw9I0szvaY3V7t3exiNxY,
Rod Wave,Get Ready (Feat Kodak Black),Yes,spotify:track:04EHa1ZzBl8OPvcnddph4p,
"Tippa Lee, Rappa Roberts",Wasn't It You,Yes,,
Novelist & PREM,Seen It All Before 2,Yes,,
Blastah,fish friend anthem (blastah x ANIMA),Yes,,
GlockBoyz Teejaee,Go,Yes,spotify:track:1QIu3BcV3SCMWHOKrhcjF8,
Skeng X Navaz,El Mundo Más Grande,Yes,,
Dock Jr,Virtual,Yes,,
Sly & Robbie,Peanut Butter [Compass Point All Stars],Yes,,
KAVARI,Healing Spring (Genital Remix),Yes,spotify:track:3dDq0AYEqjhOmV7ljbdGMF,
Felt,Crystal Ball,Yes,spotify:track:5PFiK4el9QNMrMyPnd5dEA,
Mark William Lewis,Thinner Ft NINA,Yes,,
Shawny Bin Laden,Sike,Yes,spotify:track:75hubv5c8Dh7bqZSlM3FqY,
Shawny Bin Laden,Body For Body,Yes,spotify:track:7wykVM5qe8loWu3DVje0VX,
HORSESRIDEBY,Arguing,Yes,,
Your Eyes,Vincent Floyd,Yes,,
Timbo & Cass,Dem No Like Me,Yes,spotify:track:5de3oAOjmto1tH0RL7ijhx,
Double Virgo,Bingethinking,Yes,spotify:track:0KZH0JS7SdZCr4h2ZbGejF,
500,When It’s Cold I’d Like To Die,Yes,,
DJ Rish,Three Times Twisted,Yes,,
Sango,Tudo Certo (Favela Bounce),Yes,,
Romo Weeks,Exchange DJ Tool,Yes,,
BSNYE,Superman,Yes,spotify:track:0y63HsM5HgHcRpJQCLcJZA,
V1984,Padded Shit (Mr Mitch Vs Future),Yes,,
Kofi B,Mmobrowa (Hagan Edit),Yes,,
Tekno,Uptown Girl,Yes,spotify:track:3rfA5bEyN8KtO7eMGKeCe2,
Kddo & Davido,Beamer Boy,Yes,,
Guiltybeatz,Uthando,Yes,spotify:track:6JxhItwJ6AN4PF0F1QKEYb,
@Pat_16120,I’m Wishingggg,Yes,,
Sacred City Centre,Peewee But On This Old Ass Beat I Made 2016,Yes,,
Neana,Nymph (Jeremih),Yes,,
Beverly Hills Mom,Coke Comedown Crying At Kickons Type Beat,Yes,,
Logive1000,Perfume (Edit),Yes,,
Jacquees,4275 (Feat. Birdman),Yes,spotify:track:0U40CRPV139EmYTcpyc2c5,
Sacred City Centre,Poppin Tags,Yes,,
V1984,Vedit OS X Que,Yes,,
OG Maco,Let’s Get IT (Feat. Johnny Cinco),Yes,,
Flirty800,Watch Me Whip One Last Time,Yes,,
Soulja Boy,Birdwalk (Zora Jones & Sinjin Hawke Bootleg),Yes,,
Madd Again!,Bawlout,Yes,spotify:track:5jOKsOwfXQlQF53ClTEafR,
GDUP,For All The Times,Yes,spotify:track:61uzBoFwoG7cgbidaHQWC9,
Rainfield,Studio In The Suburbs,Yes,,
Duke Deuce X Qnoe,Crunk Ain’t Dead (Qnoe Remix),Yes,,
??,??,Yes,,
Occcti,Drama,Yes,,
"DJ Taye, DJ Manny",Burnin Ya Boa,Yes,spotify:track:7ze3waSphFVd8cxgmGADEI,
??,Bubble Bass,Yes,,
DJ Spinn,Off That Loud,Yes,spotify:track:5c8DEMx1lV596gLt7vSJmy,
"DJ Spinn, Taso",Burn That Kush,Yes,spotify:track:5wIBGeVd9PeDVxKPHrAjSw,
DJ Rashad,Gettin Some Head ,Yes,spotify:track:7HpPT36FQ5dwT62XYbvINy,
Unknown Artist,South Side Chicago Footwork,Yes,,
Montana & Drilla,Rock (Remix),Yes,,
??,Glass House,Yes,,
JUJU,Demon,Yes,spotify:track:132VBYDW47wKAYCtrxFFCM,
Bandmandrill,Mr.Dontcuffthat,Yes,spotify:track:54TqtV4TWMvM76nJYzKzF3,
JUJU,Heaven Knows What,Yes,,
JUJU,Alright Baby Let’s Get It,Yes,,
Juju,Risky,Yes,spotify:track:2JMXyIW40mYLl0EXaDhX3Z,
Lil Dude,Blood In My Eyes,Yes,spotify:track:2VOke8LTLbDTJPLgb1u53L,
JUJU,IDGAF,Yes,spotify:track:0HFuleTTzmVVNJn3poNiF7,
DJ Rod Lee,Dance My Pain Away,Yes,,
Big Swoop,2 Step Demo,Yes,,
??,Belly,Yes,,
JUJU,TT,Yes,,
BB & Swoopy,Nutrition,Yes,,
JUJU,OK,Yes,spotify:track:2cxA6BJ5BSXraszJeumOyZ,
Acid Souljah,??,Yes,,
Lil Dude,What U Gonna Do Wit It,Yes,spotify:track:2WUNjkqeK0AsD3qpLQpwsL,
JUJU,Answer Back,Yes,spotify:track:63dQ5nIaiEt1Nh2NR2KDSN,
Nuyorican Soul Featuring Jocelyn Brown,I Am The Black Gold Of The Sun (4hero Remix),Yes,,
"Sinéad O'Connor, M Beat",Fire On Babylon (M Beat Remix),Yes,,
The Golden Palominos,Metal Eye,Yes,spotify:track:6AGujRL6YN3ObK8SMQ3Srl,
Gods Wisdom,If I Woke Up,Yes,spotify:track:3KwffoXYI22B2MhSxMFpxE,
100 Gecs,Borderline!!!,Yes,,
Nav Ft. The Weekend,Price On My Head,Yes,,
Matt Ox,Learned,Yes,spotify:track:3EeEjARSUMjoH8XjSCmzkS,
Soulja Boy,Lets Be Real,Yes,,
Angel Bat Dawid,Voice O' Heab'n,Yes,spotify:track:46pjYVxgQPlQuYq35OHEhp,
Kinky Friedman,Silver Eagle Express,Yes,spotify:track:3gs6NIDXlZQmNlvIbgilrH,
Richie Havens,Going Back To My Roots,Yes,spotify:track:6PFsub5iIJwrBb8qBRqmiV,
Was (Not Was),"Out Come The Freaks (12"" Remix)",Yes,,
Jimi Tenor,Take Me Baby (Vega Mix),Yes,,
DJ Slugo,My Booty's Perculating,Yes,spotify:track:24wK0KzGKJxx1agDwP9vCa,
Dj Clent,Drank And My 2 Step,Yes,,
Björk,Violently Happy (Domestic Mix),Yes,spotify:track:74EnRqKpukmoZrZdo9mYKB,
Dj Interior Semiotics,Im So Happy,Yes,,
Datblygu,Dafydd Iwan Yn Y Glaw,Yes,spotify:track:7kielvQZLfc0h2CbPxCZt2,
Pop Negatif Wastad,Kerosene,Yes,spotify:track:6yf2sZ0nKqtqJ0OxOIUpew,
Y Cyrff,"Cymru, Lloeger A Llanrwst",Yes,spotify:track:7gbaTjzoHhYBHLp3xjYaKM,
Elfyn Presli,'Jackboots Maggie Thatcher',Yes,spotify:track:3nKiP7kMtQtxEUpqOcjNyL,
Traddofiad Ofnus,Traddodiad Ofnus '84,Yes,,
Plant Bach Ofnus,Gwastraff (Rhan 2),Yes,spotify:track:3L7uHLCW4uwrh25RfNfYRD,
Eirin Peryglus,Y Dyn Newydd,Yes,spotify:track:3dmCke8VRGICUuNtl2FU2t,
Ail Symudiad,Lleisiau O'r Gorffennol,Yes,spotify:track:4ZTPYsr6pxiCahOtKGNOGQ,
Datblygu,Gwlad Ar Fy Nghefn,Yes,spotify:track:73S4IXaveJPX2mA9mWgpRw,
Yr Anhrefn,Menthyg Wal,Yes,,
Crumblowers,Wyth,Yes,,
Maffia,Disgwyl Y Barbariaid,Yes,,
Ectogram,Ebargofiant,Yes,spotify:track:4wVK992vkN29ZNSAowkhSG,
Fflaps,Dilyn Dylan,Yes,spotify:track:2fvpeT4omJv01JtZ7pZ9g4,
Clustiau Cwn,Brwydrau Gofod,Yes,,
Datbylgu,Y Teimlad,Yes,spotify:track:0nSyGg7aHp5lfV5PRrq05o,
Tom Jones,Mae Hen Flad Rhos Rafid Blaan Blad,Yes,,
Slovv Kids,Silence King,Yes,spotify:track:4Qf3VMI7kDtSjJPvjSoZVV,
Not Waving,Hold On Feat. Marie Davidson,Yes,,
"Chris Corsano, Bill Orcutt",Thirteen Ways Of Looking,Yes,spotify:track:1viN2CcwSaiQhuh5xfBMva,
Frederik,In The Fields ,Yes,spotify:track:7GPEfLo6DpCNKIayiokI9J,
The Nerves,Hanging On The Telephone,Yes,,
Young Nudy,Yellow Tape (Feat. Lil Uzi Vert),Yes,spotify:track:7zmxN4EebFZCfSYr9nBjU0,
Young Nudy,Mini Me,Yes,spotify:track:6qLM3Twfyeu0RrwpQZx4Si,
Lauren Duffus,Soho Road (Crying Song),Yes,spotify:track:2KXJuXNioQxvNSAlca4zGw,
Chopacito,Word To You Ft RealYungPhil (Prod. Sav),Yes,,
454,Late Night,Yes,spotify:track:5i0hbrOgNb4liLdDXPAlE2,
Whitney Houston,Fine (Demo Version),Yes,,
Dean Blunt & Panda Bear,9,Yes,spotify:track:5JXtkWtuqS8Dm8sKbtPGWa,
Sophie,Infatuation,Yes,spotify:track:3UYjzTbFu1qJjxkgktKXJC,
Fatshaudi & Lovefear,Unreleased,Yes,,
John Frusciante,Untitled #2,Yes,spotify:track:4FabqiACflRLcAuUWsPP4R,
Ana Caprix,Shame,Yes,spotify:track:6plGFs018RBNrt3UwFGVZk,
"Whitearmor, Gud",Frutta E Verdura,Yes,spotify:track:1HMAAlWgqPgErZwYForRdp,
DJ RISH,It Sings To Me,Yes,,
Jawnino,It's Cold Out (Extended Mix),Yes,spotify:track:4asp5AAvCxTpFrL6y08id7,
Fatshaudi & St4cey4101,Touch,Yes,,
Samuel Organ,Swamp Engineering (Ft. Slugabed),Yes,spotify:track:0uS020ISBqIw2akFhKqXn8,
"Luca Rain, Fatshaudi",Dance All Day,Yes,spotify:track:2sb1apF3F5k1vQVi1E6Tfr,
Elysia Crampton,Clairo W/ Dj Oner (E DJ Edit),Yes,,
Fatshaudi & SUS1ER,Sometimes I Forget,Yes,spotify:track:18TigTwf9ieomLjd19lNVx,
SUS1ER & Fatshaudi,Tracing Breath,Yes,spotify:track:1VwZfHcabhs8x0M2OSa80X,
Proper People Youtube,Exploring The Abandoned Northridge Mall,Yes,,
Atlas Sound,A Ghost Story,Yes,spotify:track:53lWnEe6lBRWWp228Q2uVc,
PDP III,Calendar of Days,Yes,spotify:track:1VwiLNkV8Wma4y8rjCfYij,
A Sunny Day In Glasgow,Wake Up Pretty,Yes,spotify:track:55SFRT3vAdDQAWMQjcD84c,
KaTT,72 Purple Mask,Yes,spotify:track:4Md5PqrZoTh8tDmWpDUFq6,
Theodore Cale Schafer,Track 1,Yes,,
Claire Rousay And More Eaze,Ferrari,Yes,,
Doss,Strawberry,Yes,spotify:track:0kttqKdToPQupUgaBto3UM,
Florian T M Zeisig,Giving/Receiving,Yes,spotify:track:4Ih5fAr7GSBD0Rk1NAuZLi,
Malibu,Nana (Like A Star Made For Me) ,Yes,spotify:track:6kMxzocRugxiovCq4GtmtY,
Freesound.Org,425183__allthingssound__de-Rottende-Veerboot.Wav,Yes,,
Freesound.Org,338346__turkishdelight35__crying.Mp3,Yes,,
"Leo Hoffsaes, Loto Retina",12_30AM,Yes,,
How To Text Ur Ex With Hayley Williams (Youtube),I'M BORED,Yes,,
Aaron Cartier,Viva Rose,Yes,,
Motherbear,Neither Was I,Yes,,
Unknown Artist,North Star Mall Field Recording,Yes,,
Unknown Artist,Saltillo St Field Recording,Yes,,
Jake Muir,Silent Sailing,Yes,,
bod [包家巷],Dedicated To Year0001 (Coherence Of The Self),Yes,spotify:track:5AqJ8DzD8l6MrVhmdMUwgf,
"Sugai Ken, Lieven Martens",Kagiroi I,Yes,spotify:track:2bXdqG3LJeVjN8vIwgEmfj,
Secret Boyfriend,Have You Heard About This House?,Yes,spotify:track:0lq6Pjhx820mvGtkWaGZbN,
Porter Robinson,Wind Tempos,Yes,spotify:track:4GKSQD4lm08ORPorzi2wOb,
Mouse On Mars,Fantastic Analysis,Yes,spotify:track:3CGeenPaULIZZbbXHUfSjc,
Motion Graphics,Softbank Arcade (Swiftcode Version),Yes,spotify:track:46IhhBpep73nGnG1dEykZO,
Bby Eco,Forever Till The End Of Time (Instrumental star mix),Yes,spotify:track:6GqZmCUUm8JyOoo9x5c16C,
Claire Rousay And More Eaze,Mumbled Autotune Outtake,Yes,,
Kouji,Satomimagae,Yes,,
"Iann Dior, Trippie Redd",Shots In The Dark,Yes,spotify:track:1OL6aitwd9cdeLwWsQlrkr,
Gabi Losoncy,Hh,Yes,,
Joanne Robertson,Black Moon Days ,Yes,,
Sky Ferreira,My New York Interview Youtube,Yes,,
Jefre Cantu-Ledesma,Tracing Back The Radiance,Yes,spotify:track:6GrCzKSyPgYcyRtOC4ncXf,
Abdulrahman Alharibi,Nsaiti Elhob,Yes,,
Keine,Come Close (Cyberpunk 2077 OST),Yes,,
Haifa Wehbe,متاخدة = Metakhda,Yes,,
Soto A$A Ft. Yung Beef,Me Gustaron Tus Nai,Yes,spotify:track:2LXUOXihEoNt7aYYu5XjZ6,
TiiwTiiw Ft. Naza & Blanka,Poupia (DJ Mans Style Edit),Yes,,
MorMor,Heaven's Only Wishful,Yes,spotify:track:0kKkbVim9GLVFsWDDcmgVb,
Lil Tjay Ft. 6LACK,Calling My Phone,Yes,spotify:track:3J8EOeKLTLXORtWPpOU5bE,
B2B,"Karen Nyame KG, Uniiiqu3  And Xeno V",Yes,,
Jasmine Infiniti,BXTCH SLÄP (Intro),Yes,,
Mr Joseph,From Me To You,Yes,spotify:track:3avXM0X3Wvwg0B6I8NMj7o,
"Lil' Kim, Bobby Valentino, Lil Wayne, Yung Joc",Beep (Remix),Yes,,
OSSX,2 For The Price Of 1,Yes,,
Aquadrop,Soul,Yes,spotify:track:0ThkiahN2UXk3B0oNPWTA4,
Yuva,Fanaa,Yes,,
Equiss,Kelis Baile,Yes,,
LSDXOXO,Please Make Love To Me (Girls Only Mix) X Prolapsis (Sweetest Thing Dub) Blend,Yes,,
Club Eat,Lucky,Yes,spotify:track:5Msk5Zka4UHzKqajJg5y5a,
Azealia Banks,Bambi (Mugler Mix),Yes,,
TRF,Open Your Mind,Yes,spotify:track:3xknuwqoJAh6od6IUFlCnP,
VIRTUALWAYS,BLEAK,Yes,,
Detroit In Effect,R U Married,Yes,spotify:track:6ZMATC7MuYo93wlzBckf7W,
VSB,0800SEXIBAE ,Yes,,
Bxng.Z,Wish You Well (@2NAPPS RMX),Yes,,
Fatima Al Qadiri,Unknown Mix,Yes,,
City Girls,That's My Bitch,Yes,spotify:track:4llNsoTNNhxC1bOm0feE98,
Jam City,Cartwheel (PHANTASIA Edit),Yes,,
G NOH,So Sick,Yes,,
Silver & Swan,Tenants Of Loneliness,Yes,,
Gyptian,Deh Yah,Yes,spotify:track:2mT7vV5A5SEUwPo0Q3wEVf,
Brent Faiyaz,Circles,Yes,,
Yves Tumor,"Applaud (Feat. Hirakish, Napolian & Anthem)",Yes,,
Che Ecru,Crush,Yes,spotify:track:255h4mNgO7WrZDlXZgwi85,
Jai Paul,Jasmine (Demo),Yes,spotify:track:44LAHDPaM5dvkmmD5w1W84,
Nicki Minaj,Broke People Should Never Laugh / Motorsport,Yes,,
Giant Swan,Silkworm,Yes,spotify:track:6kfGTQ19X0QCN7mOvxXcH0,
Pumpfake,Guardian Angel ε(*´･ω･)з,Yes,,
Himera,Broken Friendship Bracelet,Yes,spotify:track:5tJAGoIXg3ZKX7W6unLGMv,
Yyed,An Instant Folded Over Itself Into A Knot,Yes,,
Andrew Weathers,Eating An Apple Outside,Yes,,
Blac Chyna,Doom (Feat. Asian Doll),Yes,,
Jessy Lanza,It Means I Love You,Yes,spotify:track:0xqJgZflGHDGaZ9hYn48pB,
Beyoncé,Halo,Yes,spotify:track:4JehYebiI9JE8sR8MisGVb,
Real Housewives Of Beverly Hills,Amsterdamn,Yes,,
Klein,Baller Alert,Yes,,
Kiera Mulhern,RFS,Yes,,
Smerz,Rain,Yes,spotify:track:1XWoZy3ZgeSuFbYqgku2DE,
Magmaflower,My Video For Briona (Youtube Video),Yes,,
More Eaze,in dreams,Yes,spotify:track:4InBhrgSJGlcV1qVGAeASB,
Tirzah,Fine Again,Yes,spotify:track:12hqBdxeTVT0qyhDRPieuQ,
Wilson Minshall,3rd,Yes,,
Here She Comes,Elysia Crampton,Yes,,
Exbitch,Lil Zay Osama,Yes,,
Streets Of Rage,Sada Baby,Yes,,
Something Wrong W_ Me,@Pat_16120,Yes,,
Im Going To Kill Myself,Buum,Yes,,
Emotions (Feat. Lil Tjay),Lil Zay Osama,Yes,,
Bleach OST 1,Battle Ignition,Yes,,
Am I Ready,Fauness,Yes,,
SWEET LIKE CHOClit,Munni,Yes,,
Elola (Casa),AF85,Yes,,
Antipiracy,Effective. Power,Yes,,
Acesso Negado,Lokowat,Yes,,
PLANEZ _TIA MARIA PROD,Pelle Rock,Yes,,
Tried To Tell You,The Weather Station,Yes,,
🏴󠁧󠁢󠁳󠁣󠁴󠁿 LIL KEED,RIDE WIT YOU (✱ KETAMINE MIX ✱)🏴󠁧󠁢󠁳󠁣󠁴󠁿,Yes,,
Wick Vs Wickery,Shawny Binladen,Yes,,
Spin Ft. Foogiano,Duke Duece,Yes,,
Whole Lotta Wickery,Shawny Binladen X Bizzy Banks,Yes,,
Organ Tapes,Rocky Mountain Yawn (Peewee Longway & Cassius Jay X Bullion,Yes,,
Popcaan,Win,Yes,spotify:track:1SgQsU8G9wtlpOmU6OedMJ,
"Lil Tjay, 6LACK",Calling My Phone,Yes,spotify:track:3J8EOeKLTLXORtWPpOU5bE,
Munni,Until We Become Organ Tapes X,Yes,,
CNS GLO,REDWHO (Jacquees X Rainfield X Cloudbxy) [CNS GLO SLICE N SMEAR],Yes,,
"Darcy Baylis, Emma Acs",No Other Dream,Yes,spotify:track:0Xiom6NKjCjKr59KwLgBDg,
D'Cantwo Jr,RAIN (Feat TYSON),Yes,,
"Luca Rain, Fatshaudi",Dance All Day,Yes,spotify:track:2sb1apF3F5k1vQVi1E6Tfr,
7038634357,Afterall,Yes,spotify:track:0f8PiWCbuzlz7dH0bQ8dbx,
Lucy Liyou,You are every memory,Yes,spotify:track:4vnOacF0EoJXjse4UdOecz,
Niskogradba,Pray God You Can Cope (With The Good Intentions Of Others),Yes,,
Jimel,On My Jack Jones,Yes,,
Lady Gaga,Just Dance (TikTok Drill Remix),Yes,,
Emily Glass,Beneath The Snow (Glow's Song),Yes,,
18veno,Who At The Door|,Yes,spotify:track:07TvArYcrsuqSDjTMZJPh1,
18veno,Wild Boy,Yes,,
TMG Spook,No Brain,Yes,,
Teezo Touchdown,Social Cues,Yes,spotify:track:7MG77R5GjIEWkAhtCdvs6v,
Mason Lindahl,Kissing Rosy in the Rain,Yes,spotify:track:4hS55izUPauoVJc1lJwliI,
King Monada  And Mack Eaze Feat. Dr Rackzen And Marskay,Stima Mollo,Yes,,
静香 (Shizuka),孤独を図る (Try To Be Lonely),Yes,,
Jessica Bailiff,Falling Yesterday,Yes,,
Lil Bless,Patek Demo,Yes,,
Dissolve,Presume Too Far,Yes,spotify:track:74SI42D60qp6mjse2OX7o3,
Duster,August Relativity,Yes,spotify:track:07vZzhLUyK6yzvw0zc4KHK,
Automine,No Last Ball,Yes,,
bar italia,Split ends ,Yes,spotify:track:71gTqf4RFYJfphT7kO4ygc,
Robbie Basho,Rocky Mountain Raga,Yes,,
Animal Collective,Bleak Midwinter,Yes,,
Fear A Bhata,"Gordon Bok, Ann Mayo Muir, Ed Trickett",Yes,,
Dadie Anome,Kojo Antwi,Yes,,
Bitter,LPB Poody,Yes,,
David I Hope You Don't Mind,Country Teasers,Yes,,
負ける時もあるだろう (Live),Ken Minami,Yes,,
"Ultra Naté, Quentin Harris, Black Stereo Faith, BSF",SNL (BSF Bootleg),Yes,,
Coroa Azul,Lokowat,Yes,,
Your Love,No Trend,Yes,,
Good Times,Jim O'Rourke,Yes,,
Oozini,ANOTHER PRESENCE IN THE ROOM,Yes,spotify:track:73QdxfIJwMaA7t6Xujt9kt,
bar italia,how did you get into the building did someone open the door for you,Yes,spotify:track:1Ze9l3qUDyzlRJMtgTg7iD,
Francis Cabrel,Encore Et Encore,Yes,spotify:track:1l8EZBjJIy98iDzkEc76nK,
Baby Mane,2Twenty,Yes,spotify:track:0toNxajQ4LGJCcjtFX8tWS,
EXODIA,825hp,Yes,spotify:track:08Lj7DfUAk3HgaOIA8QxMK,
Ssaliva,Belly Ache,Yes,spotify:track:6XYGvtMH1CcZj4DVWDl1A3,
Baby Mane X Richi,41 Gelato,Yes,,
Lim Giong,Recite 念,Yes,,
Bonny Billy & The Marquis De Tren,215,Yes,,
Mary McLaughlin,Caoineadh Na Mara / Amen (Lament Of The Sea),Yes,spotify:track:2f6HEJZ2JObIQGZOpzoa4o,
Yayoyanoh,Unknown Track,Yes,,
Brynje,SAYINGS OF THE HIGH ONE,Yes,spotify:track:4KrbGshdO74gP06srKGJkL,
No Trend,Kiss Ass To Your Peer Group,Yes,spotify:track:1nhAw5p5GCqaKo3mHBNXzl,
Brainbombs,It's A Burning Hell,Yes,spotify:track:3o4fUgVrESUUT2OEpr7TKE,
"Mary McLaughlin, William Coulter",Keening Of The Three Marys,Yes,spotify:track:0KXVBes305oO9yqxmY5Qru,
Beverly Copeland,Durocher,Yes,spotify:track:0vmwopJsA6WjgKV66hD5QE,
Pelle Rock,OT_SCAR SCRAPE [PR TAMBOR ANTIGO],Yes,,
Banshee,Joyride,Yes,spotify:track:2kjKBHpvfX9yTmL2XM7aS3,
Bernache,Your Name,Yes,spotify:track:2wW53zzmDGmurWVvSImMKE,
106.1 KMEL STATION SCAN,SUMMER JAM '89,Yes,,
SMERZ,NO HARM [PR MANHATTAN BREAK IN],Yes,,
JAMES K,MY SORROW IS LUMINOUS [PR QUARANTINE ILLNESS],Yes,,
LIVE STREAM,SAN FRANCISCO RIGHT NOW MISSION DISTRICT,Yes,,
Safari Sounds,Long Time Coming,Yes,spotify:track:6PBKWxSuryWzfRF3KEzQnM,
"Gaika, Dean Blunt",Shredder,Yes,spotify:track:36z5J8gt3YorD6ozskuPaz,
JONNY L,WAH-OH,Yes,,
Bob Marley And The Wailers,Brain Washing,Yes,spotify:track:5AIoRRA71dS2hQULbAJcSB,
106.7 KROQ STATION SCAN,FURIOUS FIVE COUNTDOWN,Yes,,
