Artist,Title,Found on Spotify?,Spotify URI,Corrections
"Tokischa, Yailin La Más Viral, And La Perversa",Yo No Me Voy Acostar,Unknown,,
Fredo Bang F. Lil Durk,Top (Remix),Unknown,,
Ebhoni,Hit This,Unknown,,
Super-Hi F. Neeka,Following The Sun,Unknown,,
Sophie,Just Like We Never Said Goodbye,Unknown,,
"Kidd Kenn, CupcakKe",Shake Sum,Unknown,,
Dess Dior,Don’t Play,Unknown,,
Karlae F. Young Thug And Gunna,Jimmy Choo,Unknown,,
Usher,Bad Habits,Unknown,,
Nathy Peluso,Delito,Unknown,,
Lila Iké,Stars Align,Unknown,,
Brent Faiyaz F. Tyler The Creator,Gravity,Unknown,,
"C. Tangana F. Ninco De Elche, La Hungara",Tu Me Dejaste De Querer,Unknown,,
Kidd G,Teenage Dream,Unknown,,
Lakeyah,Don’t Go,Unknown,,
Pink Sweat$ F. Kehlani,At My Worst,Unknown,,
Arlo Parks,Too Good,Unknown,,
Hara Kiko And Tivi Gunz,Privity,Unknown,,
Ariana Grande,Six Thirty,Unknown,,
Bensoul F. Sauti Sol And Nviiri The Storyteller,Nairobi,Unknown,,
Galt MacDermot's First Natural Hair Band,Walking In Space,Unknown,,
Teezo Touchdown,Bad Enough,Unknown,,
Skiibeng F. Jada Kingdom,Shake (Remix),Unknown,,
Babyface Ray,Fake Luv,Unknown,,
Cash Kidd,All I Want,Unknown,,
Theo Parrish,Wuddaji,Unknown,,
Off The Meds,Currency Low,Unknown,,
Dan Kye,Focus (SE Edit),Unknown,,
Kareem Ali,On My Own,Unknown,,
"AceMoma, AceMo, MoMA Ready",Amen 2 Swing,Unknown,,
Babyxsosa,LONELY NIGHTS IN NY,Unknown,,
Lil Durk,When We Shoot,Unknown,,
George Riley,Move,Unknown,,
Hailey Whitters F. Little Big Town,Fillin My Cup,Unknown,,
El Mayor Clasico F. Natti Natasha,Tanto Que Me Gusta,Unknown,,
Patrice Roberts,Tender,Unknown,,
"Jahazeil, Wuada","Projexx, Protection",Unknown,,
Dexta Daps,Breaking News,Unknown,,
Nicky Jam F. Enrique Inglesias,El Perdon,Unknown,,
bergsonist,Symptoms,Unknown,,
Audire F. Jay Daniel,Hidden Track,Unknown,,
MF Doom,Rhymes Like Dimes,Unknown,,
Keyshia Cole,Love,Unknown,,
Jazmine Sullivan,Pick Up Your Feelings,Unknown,,
"Jhené AIko, H.E.R.",B.S.,Unknown,,
"VEDO, Yung Bleu",You Got It (Remix),Unknown,,
Odeal,24/48,Unknown,,
Inayah,Best Thing,Unknown,,
Robyn,Show Me Love (Radio Edit),Unknown,,
Monica,Before You Walk Out Of My Life,Unknown,,
Xscape,Christmas Without You,Unknown,,
The Braxtons,Every Day Is Christmas,Unknown,,
Jonathan McReynolds F. Mali Music,Movin On,Unknown,,
Mariah Carey,I Pray,Unknown,,
Eli Derby,This Christmas,Unknown,,
William Bell,Everyday Will Be Like A Holiday,Unknown,,
Duke Pearson,Go Tell It On The Mountain,Unknown,,
Trio West,Auld Lang Syne,Unknown,,
Shakira,Estoy Aqui,Unknown,,
Coral Voces,Mi Burrito Sabanero,Unknown,,
Jacquees,Christmas Party,Unknown,,
"Joseph Washington, Jr.",New Year,Unknown,,
Les Halles,Hypochondria of the Heart,Unknown,,
Baby Boy Da Prince F. Lil Boosie,The Way I Live,Unknown,,
Nicki Minaj,Yikes,Unknown,,
Bbymutha,Spirit Of Suzie,Unknown,,
Rostam,Unfold You,Unknown,,
"Tainy, DaniLeigh, Kris Floyd",Falta,Unknown,,
Vegyn,It's Nice To Be Alive,Unknown,,
"Queen Naija, Mulatto",Bitter,Unknown,,
Stalk Ashley,Young,Unknown,,
Klu,Mon Cheri,Unknown,,
Pryme,Surulere,Unknown,,
Scribz Riley,Mandy,Unknown,,
Orion Sun,Trying,Unknown,,
Shelly,Steeeam,Unknown,,
UGK,The Game Belongs To Me,Unknown,,
"Mykko Montana, K Camp",Do It,Unknown,,
"Master KG, Nomcebo Zikode",Jerusalema (Edit),Unknown,,
Zion & Lennox F. El Alfa,Gota Gota,Unknown,,
Paulina Rubio,Y Yo Sigo Aquí,Unknown,,
"David Holland Quartet, David Holland, Sam Rivers, Anthony Braxton, Barry Altschul",Conference Of The Birds,Unknown,,
DJ Slim K,Sake Of Love,Unknown,,
Sheff G F. Sleepy Hallow,Weight On Me,Unknown,,
Lil Baby F. 42 Dugg,Grace,Unknown,,
Money Man F. Lil Baby,24,Unknown,,
YoungBoy Never Broke Again,Kacey Talk,Unknown,,
Chief Keef F. Kash,Hit The Lotto,Unknown,,
Coot Corleone,Blacc Mercedes,Unknown,,
Rod Wave F. Yo Gotti,Sack Right,Unknown,,
LouGotCash F. Remy Boy Monty,Pipe Down,Unknown,,
Dpat,Exhale,Unknown,,
Oaf1,Poster,Unknown,,
Golin,Play Odds,Unknown,,
"Yaw Tog, O'Kenneth, Cityboy, Reggie, Jay Bahd",Sore (Remix),Unknown,,
"Luny Tunes, Noriega",Cae La Noche,Unknown,,
D33J,Next Day,Unknown,,
"21 Savage, Metro Boomin",Said N Done,Unknown,,
The Jacka F. Cellski,Won’t Be Right,Unknown,,
Arcangel F. Sech,Amantes Y Amigos,Unknown,,
DJ Jonathan,Se Preparo,Unknown,,
Anything For You,Ledisi,Unknown,,
Charley Crockett,Welcome To Hard Times,Unknown,,
Louise Chantal F. Good Gas And FKi 1st,Pull Up,Unknown,,
Davido,FEM,Unknown,,
Kalpee F. Stefflon Don,Gimme De Ting,Unknown,,
Nailah Blackman F. Medz Boss,Say Less,Unknown,,
"24kGoldn, Justin Bieber, J. Balvin, Iann Dior",Mood (Remix),Unknown,,
Sech F. Rosalia,"Daddy Yankee, Farruko, J Balvin, Relacion (Remix)",Unknown,,
Koryn Hawthorne,Speak To Me,Unknown,,
Joy Oladokun,Sunday,Unknown,,
Kim Loaiza F. JD Pantoja,Bye Bye,Unknown,,
"Headie One, AJ Tracey, Stormzy",Ain't It Different,Unknown,,
Nines F. NSG,Airplane Mode,Unknown,,
Popcaan,Block Traffic,Unknown,,
J.I The Prince Of N.Y,Love In The Club,Unknown,,
Que Hitta,War With The Rich,Unknown,,
El Mayor Clasico,Mi Tranza,Unknown,,
Johnny Champagne F. Kingsleyiii,Who’s Gettin It?,Unknown,,
Haraca Kiko,Los Bobo Son Mio,Unknown,,
Cloud 5,No Behavior,Unknown,,
Shygirl,Freak,Unknown,,
Christian Scott ATune Adjuah F. Elena,Uncrown Her,Unknown,,
Fireboy DML,New York City Girl,Unknown,,
Vybz Kartel F. Machel Montano,Super Soca,Unknown,,
"OluwaJBeats , AdeJosh",Keys The Prince,Unknown,,
Burna Boy,Onyeka (Baby),Unknown,,
Jim-E-Stack F. Dijon,Sweet Summer Sweat,Unknown,,
Tkay Maidza,You Sad,Unknown,,
Glaive,Life Is Pain,Unknown,,
Kane Brown F. Swae Lee And Khalid,Be Like That,Unknown,,
"J.Balvin, Dua Lipa, Bad Bunny, Tainy",Un Dia (One Day),Unknown,,
P4rkr,I Don’t Want That Many Friends In The First Place,Unknown,,
Algo,Lo Siento,Unknown,,
Rico Nasty,Iphone,Unknown,,
Flo Milli,In the Party,Unknown,,
Cardi B F. Megan Thee Stallion,WAP,Unknown,,
Lil Yachty F. Lil Baby And The Martinez Brothers,SaintLaurentYSL (Martinez Brothers Edit),Unknown,,
Siigs,Best Side,Unknown,,
Okay Kaya,Comic Sans,Unknown,,
Ryann,One Minute,Unknown,,
Jean Dawson,Clear Bones,Unknown,,
Pitzion,Ella,Unknown,,
Rahill,Note To Self,Unknown,,
KeiyaA,Way Eye,Unknown,,
Bo Bundy,Mi Barrio,Unknown,,
Whitney F. Waxahatchee,Take Me Home Country Roads,Unknown,,
Gerardo Ortiz,Y Sigues Siendo Tu,Unknown,,
Beverly Glenn-Copeland,Ever New,Unknown,,
El Chaval,Donde Estan Esos Amigos,Unknown,,
"Anuel AA, Enrique Iglesias",Fútbol & Rumba,Unknown,,
Tylah Yaweh F. DaBaby,Stuntin On You,Unknown,,
TINI F. KHEA,Ella Dice,Unknown,,
Isabella Lovestory,Kitten Heel,Unknown,,
Dglo73,Nina,Unknown,,
Bladee,Don’t Worry,Unknown,,
Fivio Foreign F. Young MA,Move Like A Boss,Unknown,,
Headie One,Both,Unknown,,
Standing On The Corner,G-E-T-O-U-T!! The Ghetto Pt.I,Unknown,,
The Chicks,Texas Man,Unknown,,
Greeicy,Los Consejos,Unknown,,
"Ricky Reed, Terrace Martin","St. Panther, Real Magic",Unknown,,
Odunsi (The Engine),Wetin Day,Unknown,,
KEY F. Bobby Raps,Boys Don’t Cry,Unknown,,
Ian Isiah,Loose Truth,Unknown,,
Ocg,Why Man Cheat,Unknown,,
Trannilish,Licky Licky Licky Yum,Unknown,,
Beatking F. Queendome Come,Then Leave,Unknown,,
Los Solteroski,Solteroski,Unknown,,
Rochy RD,Rumba,Unknown,,
Buju Banton,Blessed,Unknown,,
City Girls,Come Outside,Unknown,,
Pink Siifu,myheartHURT.,Unknown,,
Pop Smoke,Element,Unknown,,
"Sleepy Hallow, Fivio Foreign",Baddie Betty Boop,Unknown,,
Rah Swish,Treeshin,Unknown,,
Rowdy Rebel F. Bobby Shmurda,Computers,Unknown,,
"Mac Dre, M-Dash, NBD",Check My Description,Unknown,,
Jazmine Sullivan,Need U Bad,Unknown,,
"Ricky Blaze, Elephant Man, Tony Matterhorn",Cut Dem Off,Unknown,,
Jamie xx,Idontknow,Unknown,,
Mr. Vegas,I Am Blessed (Live),Unknown,,
Lucy Pearl,Dance Tonight,Unknown,,
Bernard Wright,Who Do You Love,Unknown,,
Zion,Take Off,Unknown,,
Anuel AA F. Bad Bunny,Hasta Que Dios Diga,Unknown,,
Bino Rideaux F. Blxst,Brand New,Unknown,,
Kirk Franklin,I Smile,Unknown,,
Mfr Souls,Love You Tonight,Unknown,,
Deetron,"George Maple, Rescue",Unknown,,
KD One,Cuanto Te Tan Dando,Unknown,,
"Lady Gaga, Ariana Grande",Rain On Me,Unknown,,
Troop,All I Do Is Think Of You,Unknown,,
"DJ Big N, Don Jazzy, Teni",Ife,Unknown,,
Dzharo And Khanza,Ты мой кайф,Unknown,,
Jay Wheeler,Me Enamore (Version Vallenato),Unknown,,
Janet Jackson F. Nelly,Call On Me (Luny Tunes Remix),Unknown,,
Charli XCX,Party 4 U,Unknown,,
Onyx Collective F. Ian Isiah,Blue Moon,Unknown,,
Kehlani,Everybody Business,Unknown,,
Bobby Raps,Believe The Lie,Unknown,,
"Jawsh 685, Jason Derulo",Savage Love (Laxed - Siren Beat),Unknown,,
"Rauw Alejandro, Chencho Corleone, KEVVO, Dalex, Bryant Myers, Lyanno",El Efecto (Remix),Unknown,,
"Banda MS, Snoop Dogg",Que Maldicion (Clean),Unknown,,
"Beenie Man, Ms. Thing",Dude,Unknown,,
"Carlos Vives, Manuel Turizo",No Te Vayas (Remix),Unknown,,
"Rochy RD, La Creacion",Los Truco,Unknown,,
JI The Prince Of New York,Company,Unknown,,
Sen Senra,Ya No Te Hago Falta,Unknown,,
Fifth Harmony F. Ty Dolla Sign,Work From Home,Unknown,,
Sam Hunt,House Party,Unknown,,
King Promise,Commando,Unknown,,
Maye,La Canción,Unknown,,
"Shakira, Anuel AA",Me Gusta,Unknown,,
Kablito,Baby Bye Bye,Unknown,,
"Turnstile, Mall Grab",The Real Thing,Unknown,,
Elah Hale,In My Room,Unknown,,
"Brandy, Chris Brown",Put It Down,Unknown,,
Babyxsosa,Everywhereigo,Unknown,,
D-Block Europe,Outside ,Unknown,,
"Chucky73, Fetti031",Colombiana,Unknown,,
Rita Indiana,Como Un Dragón,Unknown,,
Spice Girls,Never Give Up On The Good Times,Unknown,,
"Arcángel, Romeo Santos, Sech",Sigues Con El (Remix),Unknown,,
"Rels B, Nathy Peluso",No Se Perdona,Unknown,,
Joeboy,Call,Unknown,,
"El Freaky, Juanes, Alfredo Gutierrez",Tesoro De Amor,Unknown,,
Grupo Soñador,El Paso Del Gigante,Unknown,,
McCoy Tyner,A Prayer For My Family,Unknown,,
Gmac Cash,Coronavirus,Unknown,,
Kamaiyah,Mood Swings,Unknown,,
Vizionar,Insomniac,Unknown,,
"Field Mob, Torica Cornelius",Sick Of Being Lonely,Unknown,,
PARTYNEXTDOOR F. Rihanna,Believe It,Unknown,,
Terror Jr,Fun,Unknown,,
Dua Lipa,Love Again,Unknown,,
Imogen Heap,Hide And Seek,Unknown,,
DaVido,"Popcaan, Risky",Unknown,,
Ariel De Cuba,Quedate En Casa,Unknown,,
ize,This Is Not A Drill,Unknown,,
Laraji,Kalimba,Unknown,,
"Octavian, Skepta",Papi Chulo,Unknown,,
Sam Hunt,Hard To Forget,Unknown,,
Gaho,Start 시작,Unknown,,
"DJ Neptune, Joeboy, Mr Eazi",Nobody,Unknown,,
Ahmed Ben Ali,Subhan,Unknown,,
"Soulja Boy Tellem, Sammie",Kiss Me Thru The Phone (Main),Unknown,,
Brandz And Zion,Intro,Unknown,,
Liv.e,LazyEaterBetsOnHerLikeness,Unknown,,
Lil Mosey,Blueberry Faygo (Clean),Unknown,,
"Patrice Roberts, Nessa Preppy",Splash,Unknown,,
Kes,Boss Lady (Sign Me Up),Unknown,,
Yofrangel,Corona Virus,Unknown,,
"El Alfa, Sech, Myke Towers, Lil Pump, Vin Diesel",Coronao Now (Remix),Unknown,,
Anna,Bando,Unknown,,
"Pop Smoke, Quavo",Shake The Room,Unknown,,
SL,Hit The Block,Unknown,,
"Bad Bunny, Jowell Y Randy, Ñengo Flow",Safaera,Unknown,,
Mustafa,Stay Alive,Unknown,,
Big Havi F. Lil Baby,9 Times Out Of 10,Unknown,,
Ivy Queen,Muchos Quieren Tumbarme,Unknown,,
Rina Sawayama,XS,Unknown,,
Lil Uzi Vert,That Way,Unknown,,
Totoy El Frio F. Beele,Aguita E Coco,Unknown,,
Busy Signal,Stay So,Unknown,,
Luis Enrique,Yo No Sé Mañana (Pop),Unknown,,
"Yohancito, Yordano El Menor",Llegamos A La Disco,Unknown,,
Aventura,Dile El Amor,Unknown,,
Terrell Grice,"Inayah, Creep",Unknown,,
"Piso 21, Critian Nodal",Pa’ Olvidarme De Ella,Unknown,,
Natanael Cano,Amor Tumbado,Unknown,,
"Pink Siifu, YUNGMORPHEUS",Good Mourning ft. YL (prod. Roper Williams),Unknown,,
Ashnikko,Working Bitch,Unknown,,
Dee Watkins,Hell Raiser,Unknown,,
Trapboy Freddy,Lil Quita,Unknown,,
Rosalía,Juro Que,Unknown,,
"Sky, Jhay Cortez",A Vapor,Unknown,,
Don Toliver,No Idea,Unknown,,
Jhene Aiko,P*SSY Fairy,Unknown,,
Smoove L,Big Mad,Unknown,,
Lous And The Yakuza,Dilemme,Unknown,,
Toosii,Red Lights,Unknown,,
Diego Raposo F. MC Buzz,Ven,Unknown,,
Tems,Try Me,Unknown,,
2 Face,African Queen,Unknown,,
Mulatto,Longway,Unknown,,
J Hus F. Burna Boy,Play Play,Unknown,,
Eladio Carrion F. Byrtiago,3 Am,Unknown,,
"Stylo G, Sean Paul, Spice",Dumpling (Remix Clean),Unknown,,
NEZ F. Schoolboy Q,Wild Youngster,Unknown,,
Kida Kudz F. Jaykae,1AM,Unknown,,
La Pajarita La Paul,Pa Que Me De Con El Bate,Unknown,,
P-Square F. Akon And May D,Chop My Money,Unknown,,
"Big Boy, Angel",Mis Ojos Lloran Por Ti,Unknown,,
Darkoo F. Ms Banks And Br3nya,Gangsta (Remix),Unknown,,
Kehlani F. Keyshia Cole,All Me,Unknown,,
Justin Bieber,Yummy,Unknown,,
AB And Ivorian Doll,Bouji,Unknown,,
SmuggzyAce And Latts,Real Drillas,Unknown,,
ABG Neal,Hennessy Tears,Unknown,,
Baby Fendi,Glock19,Unknown,,
HotBoii,YG's,Unknown,,
H20 Hadd,Back Then,Unknown,,
Boy Boy,Adrenaline,Unknown,,
H20 Hadd,Back Then,Unknown,,
Kai Bandz,WTF 2,Unknown,,
Baby Smoove,"Losing My Mind, Pt. 2",Unknown,,
Natanael Cano,No Se Por Que Tanto,Unknown,,
Junior H F. Natanael Cano,Disfruto Lo Malo,Unknown,,
Alex Aguirre Y Su Jerarquia,Fuente De Ortiz,Unknown,,
Fuerza Regida,En Modesto Se La Pasa,Unknown,,
"El Cherry Scome, Kiko El Crazy, Ozuna",Baje Con Trenza (Remix),Unknown,,
Tomy DJ,Loco Contigo Remix,Unknown,,
Vf7 F. Rauw Alejandro,Extranandote,Unknown,,
Rauw Alejandro F. Farruko,Fantasias,Unknown,,
"Moncho Chavea, Omar Montes, Original Elias",Bebe,Unknown,,
Prince Royce,Morir Solo,Unknown,,
Fuerza Regida,Sigo Chambeando,Unknown,,
El De La Guitarra,El Monstro 7,Unknown,,
J.I The Prince Of N.Y,Need Me,Unknown,,
SU’lan,Poppin In This Bitch,Unknown,,
El Fecho RD F. Lapiz Conciente,Yo Tengo Lo Mio,Unknown,,
Natanael Cano,El Drip,Unknown,,
Runtown,International Badman Killa,Unknown,,
Lord Felix,Studio 54,Unknown,,
Chucky73 F. Chimbala And Fetti031,Brazilera (Remix),Unknown,,
Nicki Nicole,Diva,Unknown,,
Magic System F. Bob Sinclair,Premier Gaou,Unknown,,
Liro Shaq,Hay Problema,Unknown,,
Trouble F. Boozie Badazz,Ain’t My Fault,Unknown,,
Hoody,Adios,Unknown,,
Rod Wave,Heart On Ice,Unknown,,
Los Angeles Azules F. Julieta Venegas,Acariname,Unknown,,
Daniela Andrade,Sometimes I Don’t,Unknown,,
Omar Apollo,Frio,Unknown,,
Summer Walker F. Usher,Come Through,Unknown,,
The Kid LAROI,Blessings,Unknown,,
Brittany Sky,Wishing You,Unknown,,
Hector Acosta,Amorcito Enfermito,Unknown,,
El Chuape,Ponme To Eso Pa Lante,Unknown,,
Russ Splash,Keisha & Becky,Unknown,,
Prince Royce,La Carretera,Unknown,,
Mahmood,Barrio,Unknown,,
Trill Ryan,She Gon Go,Unknown,,
Mica Tejal,Calling,Unknown,,
Farmer Nappy,Hookin Meh,Unknown,,
Naliah Blackman,Sweet & Loco,Unknown,,
Patrice Roberts,Work It,Unknown,,
"Prince Jammy, Osbourne, Uhuru, Sly & Robbie",Rise Up,Unknown,,
Travis World F. Nessa Preppy,Issa Snack,Unknown,,
"James Massiah, Peter O'Grady",Natural Born Killers (Ride For Me),Unknown,,
Camden Malik,More Than Cash,Unknown,,
Melvoni,No Man’s Land,Unknown,,
Squash F. Vybz Kartel,Beat Dem Bad,Unknown,,
Ms Banks F. Geko,Back It Up,Unknown,,
Jus D,Tighter (Como Te Llamas),Unknown,,
Los Negroni,Te Duele,Unknown,,
Deb Never,Swimming,Unknown,,
Abraham Vázquez,Mal Agradecidos,Unknown,,
Arsenal Efectivo,Lolo Felix,Unknown,,
The Highwomen,Crowded Table,Unknown,,
Proyecto Uno,Tiburon,Unknown,,
JoeBoy,Baby,Unknown,,
Yusufkanbai,Swaggu,Unknown,,
Larry Gaaga And Wizkid,Low,Unknown,,
Clairo,Softly,Unknown,,
Fireboy DML,What If I Say,Unknown,,
Key,Why Are You Here (Feat. CoCo)	,Unknown,,
Juls F. Kida Kudz,Ms Banks -  Pa Salieu -  Like Tu Danz,Unknown,,
Crudo Means Raw F. Mabiland,La Mitad De La Mitad,Unknown,,
Naira Marley F. Zlatan,Am I A Yahoo Boy,Unknown,,
Heidy Brown,Mi Loca,Unknown,,
El Tonto,Caliente,Unknown,,
Sho Madjozi,Huku,Unknown,,
Grebz,Kapakym,Unknown,,
Allj And Esa Istrefi,Sayonara Detka,Unknown,,
Normani,Motivation,Unknown,,
Fat Youngin,Fill Up The Bag,Unknown,,
Miley Cyrus,Slide Away,Unknown,,
Nocap,Ghetto Angels,Unknown,,
Hos Copperfield,Ma Guapa,Unknown,,
Kiddy Smile,Movin' On Now,Unknown,,
Bulin 47,Rapidito (108),Unknown,,
J Balvin,Bad Bunny -  Mr Eazi -  Como Un Bebe,Unknown,,
Crayon,So Fine,Unknown,,
Prince Rocye F. Manuel Turizo,Curame,Unknown,,
Ele A El Dominio,Eladio Carrion And Myke Towers -  No Podemos (Remix),Unknown,,
N-Fasis,Lento,Unknown,,
NSG,OT Bop,Unknown,,
DEVA F. Recycled J,A. Cupido,Unknown,,
Ivy Queen,787,Unknown,,
Saweetie,My Type,Unknown,,
Holland Izz,Do Wit It,Unknown,,
Mustard F. Roddy Rich,Ballin,Unknown,,
Stunna Girl,Back In The Day,Unknown,,
Denyque,Don’t You Know,Unknown,,
DJ Tony,Dale Movimiento,Unknown,,
Pekeño 77,Pistola II,Unknown,,
Demarco,Backaz,Unknown,,
Ann Marie,Throw It Back,Unknown,,
XanMan,Mac 10,Unknown,,
Stunna 4 Vegas,Hell Yea,Unknown,,
Lil Bam,Chu Chu,Unknown,,
Paranoid 1996,Niñxs Malxs,Unknown,,
Cody Johnson,On My Way To You,Unknown,,
El Roockie,Sigue Bailando Mi Amor,Unknown,,
Baby Keem,ORANGE SODA,Unknown,,
Mc Kekel,MC Rita -  Amor De Verdade,Unknown,,
"Mac Dre, Johnny Cash, Keak Da Sneak",Feelin Myself,Unknown,,
Sonta,Type Of Way,Unknown,,
"Dominic Fike, Kenny Beats",Phone Numbers,Unknown,,
Aventura,Obsesion,Unknown,,
GBM Nutron,Practice,Unknown,,
"Dayvi, Kelly Ruíz, Willy William",Baila Conmigo,Unknown,,
La Doña,Algo Nuevo,Unknown,,
Luna Ki,Septiembre,Unknown,,
Mariah,Perreito,Unknown,,
Jucee Froot F. Te Peezy,“Psycho”,Unknown,,
La Goony Chonga F. Nikki Neal,“Trust No Bitch”,Unknown,,
Nina Tech,Run Around,Unknown,,
Pierre Bourne,Lovers,Unknown,,
Tito El Bambino F. Zion Y Lennoz,“Mi Cama Huele A Ti”,Unknown,,
Gailen La Moyeta,Ruede,Unknown,,
Lirico En La Casa F. Atomic Otro Way,“Muevelo”,Unknown,,
Grace Ives,Icing On The Cake,Unknown,,
Cehryl,Heat Wave,Unknown,,
Casanova F. Tory Lanez And Davido,“2AM”,Unknown,,
NoCap,Legend,Unknown,,
Selena,Amor Prohibido,Unknown,,
Kindness F Jazmine Sullivan,“Hard To Believe”,Unknown,,
Trina F. LightSkinKeisha,On His Face,Unknown,,
Zacarias Ferreira,La Avispa,Unknown,,
Grupo Arranke,A Traves Del Vaso,Unknown,,
All-4-One,So Much In Love,Unknown,,
Lors,Amorzao,Unknown,,
Inner Wave,Six AM,Unknown,,
Omega,Amor Urbano Pt 2,Unknown,,
Dalex F. Rafa Pabon,Khea -  Sech -  Feid -  And Lenny Tavarez -  “Pa Mix (Remix)”,Unknown,,
Lunay F. Daddy Yankee And Bad Bunny,Soltera (Remix),Unknown,,
Ceky Viciny,Ellos,Unknown,,
Ginga,VHOOR,Unknown,,
Tory Lanez,Freaky,Unknown,,
City Girls,Act Up,Unknown,,
"Drego, Beno",Slatt Season 2,Unknown,,
FBG Duck F. FBG Young And FBG Dutchie,Or Not,Unknown,,
Kidd Keko F. Ele A El Dominio,Serpiente Veneno,Unknown,,
Chimbala,Colombiana,Unknown,,
S3nsi Molly,Shoot Out,Unknown,,
Odunsi The Engine,Outcast,Unknown,,
Don Patricio,Enchochado De Ti,Unknown,,
Sech F. Darell,Otro Trago,Unknown,,
Daddy Yankee,¿Qué Tengo Qué Hacer?,Unknown,,
PnB Rock F. YFN Lucci,There She Go,Unknown,,
YG F. Tyga And Jon Z,Go Loko,Unknown,,
C. Tangana,Bien Duro,Unknown,,
Kes F. Shenseea,Close To Me,Unknown,,
Kirk Franklin,Love Theory,Unknown,,
Yung Nudy F. 21 Savage,Mister,Unknown,,
Baby Rose,Borderline,Unknown,,
Morgan Wallen,Whiskey Glasses,Unknown,,
"Boy Wonder, Chosen New Urbano, Fuego",Una Vaina Loca,Unknown,,
Los Rakas F. La Favi,Abrazame,Unknown,,
"Romeo Santos, Frank Reyes",Payasos,Unknown,,
"Mad Fuentes,",Traga,Unknown,,
"Holy Manny F. Lil Telemundo,",FUCK ICE,Unknown,,
Ambjaay,Uno,Unknown,,
Ms Nina,Tu Sicaria (ft. Beauty Brain),Unknown,,
"Lary Over,",Tu,Unknown,,
"Bey T,",If They Dunno,Unknown,,
Laundry Day,Red Roses,Unknown,,
Rema,Dumebi,Unknown,,
"Santi, Amaarae, Shane Eagle, Tomi Agape",Rapid Fire,Unknown,,
YMTK,Let Up,Unknown,,
Kizz Daniel,Madu,Unknown,,
"Lees Y Feer And Lucas Cliff,",Y Que No Y Que Tal,Unknown,,
Girl Ultra,Ella Tú y Yo,Unknown,,
Luh Kel,Wrong,Unknown,,
Mallrat,Groceries,Unknown,,
"Burna Boy And DJDS,",Darko,Unknown,,
Drakeo The Ruler,Impatient Freestyle,Unknown,,
"MC Kevin O Chris,",Ela E Do Tipo,Unknown,,
"ADE F. Lil Baby,",Something New,Unknown,,
"Ala Jaza,",Nadie Se Meta,Unknown,,
"RD Maravilla,",El Goloso,Unknown,,
"Willie Gonzalez, Noche Sensual Orquesta",En La Intimidad,Unknown,,
Jose Manuel,Elizabeth,Unknown,,
Bulova,Baila,Unknown,,
Koffee,Raggamuffin,Unknown,,
Megan Thee Stallion,Big Ole Freak,Unknown,,
Da Baby F. Stunna 4 Vegas,Joggers,Unknown,,
Brray,Sheesh (Clean Edit),Unknown,,
Michael Brun F. UNIIQU3,How About This,Unknown,,
Abraham Vázquez,No Me Dan De Comer (En Vivo),Unknown,,
Common Holly,Nothing,Unknown,,
Lil Nas X,Old Town Road,Unknown,,
Shordie Shordie,Bitchuary,Unknown,,
Bby Laana,Skitz,Unknown,,
Roddy Rich,Down Below’,Unknown,,
Irie Kingz,No Drama,Unknown,,
Paulo Londra,Adan Y Eva,Unknown,,
Ann Marie,Secret,Unknown,,
Anuel Aa F. Karol G,Secreto,Unknown,,
YNW Melly,772 Love,Unknown,,
Monica,Commitment,Unknown,,
Kojaque F. Kean Kavanagh,Eviction Notice,Unknown,,
Arlo Parks,Cola,Unknown,,
Dijon,Bad Luck,Unknown,,
T3R Elemento F. Gustavo Palafox,Lo Que Pasara En El Presente,Unknown,,
Victoria Monet,Ready,Unknown,,
Ñejo,No Quiere Novio,Unknown,,
